"hotel_name","hotel_url","source","source_reduced","uri","postalcode","streetaddress","addresscountry","addresslocality","frequent_part_hotel_name","infrequent_part_hotel_name"
"Mercure Dartford Brands Hatch Hotel & Spa","<https://www.hotels.com/ho143158/mercure-dartford-brands-hatch-hotel-spa-sevenoaks-united-kingdom/>","<https://www.hotels.com/de1777144/hotels-near-london-golf-club-sevenoaks-united-kingdom/>","hotels.com","hotels.com_286","","","","","hotel spa","dartford hatch brands mercure"
"Bull's Head Hotel","<https://www.hotels.com/ho398855/bull-s-head-hotel-chislehurst-united-kingdom/>","<https://www.hotels.com/de1777144/hotels-near-london-golf-club-sevenoaks-united-kingdom/>","hotels.com","hotels.com_287","","","","","hotel","bull head"
"Rolling Waves Hotel - Guest house","<https://www.hotels.com/ho362831/rolling-waves-hotel-guest-house-orpington-united-kingdom/>","<https://www.hotels.com/de1777144/hotels-near-london-golf-club-sevenoaks-united-kingdom/>","hotels.com","hotels.com_288","","","","","hotel house","waves rolling guest"
"Hadlow Manor Hotel","<https://www.hotels.com/ho509687/hadlow-manor-hotel-tonbridge-united-kingdom/>","<https://www.hotels.com/de1777144/hotels-near-london-golf-club-sevenoaks-united-kingdom/>","hotels.com","hotels.com_289","","","","","hotel","manor hadlow"
"The Black Lion","<https://www.hotels.com/ho426533/the-black-lion-london-united-kingdom/>","<https://www.hotels.com/de1699957/hotels-near-preston-road-underground-station-london-united-kingdom/>","hotels.com","hotels.com_29","","","","","","lion black"
"Days Inn Sevenoaks Clacket Lane","<https://www.hotels.com/ho361914/days-inn-sevenoaks-clacket-lane-westerham-united-kingdom/>","<https://www.hotels.com/de1777144/hotels-near-london-golf-club-sevenoaks-united-kingdom/>","hotels.com","hotels.com_290","","","","","inn","days sevenoaks lane clacket"
"Holiday Inn London-Gatwick Airport","<https://www.hotels.com/ho138693/holiday-inn-london-gatwick-airport-horley-united-kingdom/>","<https://www.hotels.com/de1641766/hotels-surrey-county-united-kingdom/>","hotels.com","hotels.com_291","","","","","inn airport holiday","gatwick london"
"Jesmond Dene","<https://www.hotels.com/ho286233/jesmond-dene-london-united-kingdom/>","<https://www.hotels.com/de1641425/accessibility-equipment-for-the-deaf-hotels-chinatown-united-kingdom/>","hotels.com","hotels.com_292","","","","","","jesmond dene"
"Go Native Fulham","<https://www.hotels.com/ho454401/go-native-fulham-london-united-kingdom/>","<https://www.hotels.com/de1641425/accessibility-equipment-for-the-deaf-hotels-chinatown-united-kingdom/>","hotels.com","hotels.com_293","","","","","","fulham native go"
"Debden Guest House","<https://www.hotels.com/ho442803/debden-guest-house-uxbridge-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/?locale=en_US&pos=HCOM_US>","hotels.com","hotels.com_294","","","","","house","debden guest"
"Point A Hotel - Paddington","<https://www.hotels.com/ho412603/point-a-hotel-paddington-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/?locale=en_US&pos=HCOM_US>","hotels.com","hotels.com_295","","","","","hotel","point paddington"
"Holiday Inn London - Heathrow T5","<https://uk.hotels.com/ho235650/holiday-inn-london-heathrow-t5-slough-united-kingdom/>","<https://uk.hotels.com/de557616/hotels-staines-united-kingdom/>","hotels.com","hotels.com_296","","","","","inn holiday","heathrow london"
"Jack London Inn","<https://www.hotels.com/ho132324/jack-london-inn-oakland-united-states-of-america/>","<https://www.hotels.com/de1737841/hotels-san-francisco-bay-california/>","hotels.com","hotels.com_297","","","","","inn","jack london"
"ibis London Wembley","<https://www.hotels.com/ho206152/ibis-london-wembley-wembley-united-kingdom/>","<https://www.hotels.com/de1699807/hotels-near-willesden-green-underground-station-london-united-kingdom/>","hotels.com","hotels.com_298","","","","","","ibis wembley london"
"Best Western Maitrise Hotel","<https://www.hotels.com/ho325230/best-western-maitrise-hotel-london-united-kingdom/>","<https://www.hotels.com/de1699807/hotels-near-willesden-green-underground-station-london-united-kingdom/>","hotels.com","hotels.com_299","","","","","best hotel western","maitrise"
"Town Hall Hotel & Apartments","<https://au.hotels.com/ho338888/town-hall-hotel-apartments-london-united-kingdom/>","<https://au.hotels.com/nh1695969/accommodation-in-bloomsbury-london-united-kingdom/>","hotels.com","hotels.com_3","","","","","hotel apartments","town hall"
"Hilton London Heathrow Airport Hotel","<https://www.hotels.com/ho235097/hilton-london-heathrow-airport-hotel-hounslow-united-kingdom/>","<https://www.hotels.com/de1699970/hotels-near-uxbridge-underground-station-london-united-kingdom/>","hotels.com","hotels.com_30","","","","","hotel airport hilton","heathrow london"
"Hendon Hall","<https://www.hotels.com/ho129548/hendon-hall-north-london-united-kingdom/>","<https://www.hotels.com/de1699807/hotels-near-willesden-green-underground-station-london-united-kingdom/>","hotels.com","hotels.com_300","","","","","","hendon hall"
"Holiday Inn London - Heathrow Ariel","<https://www.hotels.com/ho266513/holiday-inn-london-heathrow-ariel-hayes-united-kingdom/>","<https://www.hotels.com/de550896/hotels-feltham-united-kingdom/>","hotels.com","hotels.com_301","","","","","inn holiday","ariel heathrow london"
"Village Hotel London Watford","<https://www.hotels.com/ho270331/village-hotel-london-watford-borehamwood-united-kingdom/>","<https://www.hotels.com/de546772/hotels-harrow-united-kingdom/>","hotels.com","hotels.com_302","","","","","hotel","watford london village"
"Days Inn Lebanon Hanover","<https://uk.hotels.com/ho152187/days-inn-lebanon-hanover-lebanon-united-states-of-america/>","<https://uk.hotels.com/de1494600/gotely-n-u-london-n-u-gempsir/>","hotels.com","hotels.com_303","","","","","inn","days hanover lebanon"
"Super 8 Tilton Lake Winnipesauk","<https://uk.hotels.com/ho201330/super-8-tilton-lake-winnipesauk-tilton-united-states-of-america/>","<https://uk.hotels.com/de1494600/gotely-n-u-london-n-u-gempsir/>","hotels.com","hotels.com_304","","","","","super","winnipesauk tilton lake"
"Sunapee Lake Lodge","<https://uk.hotels.com/ho179584/sunapee-lake-lodge-newbury-united-states-of-america/>","<https://uk.hotels.com/de1494600/gotely-n-u-london-n-u-gempsir/>","hotels.com","hotels.com_305","","","","","lodge","sunapee lake"
"Jurys Inn London Watford","<https://www.hotels.com/ho307430/jurys-inn-london-watford-watford-united-kingdom/>","<https://www.hotels.com/de1731615/hotels-near-bushey-station-london-united-kingdom/>","hotels.com","hotels.com_306","","","","","inn","jurys london watford"
"The Grove","<https://www.hotels.com/ho259200/the-grove-watford-united-kingdom/>","<https://www.hotels.com/de1731615/hotels-near-bushey-station-london-united-kingdom/>","hotels.com","hotels.com_307","","","","","","grove"
"Mercure St Albans The Noke","<https://www.hotels.com/ho143167/mercure-st-albans-the-noke-st-albans-united-kingdom/>","<https://www.hotels.com/de1731615/hotels-near-bushey-station-london-united-kingdom/>","hotels.com","hotels.com_308","","","","","st","albans noke mercure"
"The Greyhound Cottage","<https://www.hotels.com/ho495085/the-greyhound-cottage-woodford-green-united-kingdom/>","<https://www.hotels.com/de1634528/hotels-near-st-pancras-station-london-united-kingdom/>","hotels.com","hotels.com_309","","","","","","cottage greyhound"
"Renaissance London Heathrow Hotel","<https://www.hotels.com/ho230125/renaissance-london-heathrow-hotel-hounslow-united-kingdom/>","<https://www.hotels.com/de1699970/hotels-near-uxbridge-underground-station-london-united-kingdom/>","hotels.com","hotels.com_31","","","","","hotel","heathrow london renaissance"
"The Leonard Hotel","<https://www.hotels.com/ho328987/the-leonard-hotel-london-united-kingdom/>","<https://www.hotels.com/de1634528/hotels-near-st-pancras-station-london-united-kingdom/>","hotels.com","hotels.com_310","","","","","hotel","leonard"
"Pembridge Palace Hotel","<https://www.hotels.com/ho160517/pembridge-palace-hotel-london-united-kingdom/>","<https://www.hotels.com/de1634528/hotels-near-st-pancras-station-london-united-kingdom/>","hotels.com","hotels.com_311","","","","","hotel","pembridge palace"
"Haymarket Hotel, Firmdale Hotels","<https://au.hotels.com/ho254265/haymarket-hotel-firmdale-hotels-london-united-kingdom/>","<https://au.hotels.com/de549499/accommodation-london-united-kingdom/>","hotels.com","hotels.com_312","","","","","hotel","haymarket firmdale hotels"
"Novotel London City South","<https://au.hotels.com/ho207805/novotel-london-city-south-london-united-kingdom/>","<https://au.hotels.com/de549499/accommodation-london-united-kingdom/>","hotels.com","hotels.com_313","","","","","south city","novotel london"
"The Montcalm At Brewery London City","<https://au.hotels.com/ho374303/the-montcalm-at-brewery-london-city-london-united-kingdom/>","<https://au.hotels.com/de549499/accommodation-london-united-kingdom/>","hotels.com","hotels.com_314","","","","","city","london brewery montcalm"
"My Chelsea","<https://au.hotels.com/ho109697/my-chelsea-london-united-kingdom/>","<https://au.hotels.com/de549499/accommodation-london-united-kingdom/>","hotels.com","hotels.com_315","","","","","","chelsea"
"Belgrave House Hotel","<https://au.hotels.com/ho498684/belgrave-house-hotel-london-united-kingdom/>","<https://au.hotels.com/de549499/accommodation-london-united-kingdom/>","hotels.com","hotels.com_316","","","","","hotel house","belgrave"
"Hotel Du Vin Cannizaro House","<https://www.hotels.com/ho176902/hotel-du-vin-cannizaro-house-london-united-kingdom/>","<https://www.hotels.com/de1766490/hotels-near-surbiton-station-surbiton-united-kingdom/>","hotels.com","hotels.com_317","","","","","hotel house","vin cannizaro du"
"Adare Hotel","<https://www.hotels.com/ho265398/adare-hotel-london-united-kingdom/>","<https://www.hotels.com/de1632890/hotels-near-british-library-london-united-kingdom/>","hotels.com","hotels.com_318","","","","","hotel","adare"
"Four Points by Sheraton Brisbane","<https://www.hotels.com/ho448740/four-points-by-sheraton-brisbane-london-united-kingdom/>","<https://www.hotels.com/de1632890/hotels-near-british-library-london-united-kingdom/>","hotels.com","hotels.com_319","","","","","","points four brisbane sheraton"
"Hilton Garden Inn London Heathrow Airport","<https://www.hotels.com/ho228148/hilton-garden-inn-london-heathrow-airport-hounslow-united-kingdom/>","<https://www.hotels.com/de1699970/hotels-near-uxbridge-underground-station-london-united-kingdom/>","hotels.com","hotels.com_32","","","","","garden airport hilton inn","heathrow london"
"Phoenix Hotel","<https://www.hotels.com/ho195457/phoenix-hotel-london-united-kingdom/>","<https://www.hotels.com/de1632890/hotels-near-british-library-london-united-kingdom/>","hotels.com","hotels.com_320","","","","","hotel","phoenix"
"Grange Rochester","<https://www.hotels.com/ho153056/grange-rochester-london-united-kingdom/>","<https://www.hotels.com/de1632890/hotels-near-british-library-london-united-kingdom/>","hotels.com","hotels.com_321","","","","","","grange rochester"
"Holiday Inn London-Bexley","<https://www.hotels.com/ho138750/holiday-inn-london-bexley-bexley-united-kingdom/>","<https://www.hotels.com/de1710543/hotels-near-orpington-rail-station-london-united-kingdom/>","hotels.com","hotels.com_322","","","","","inn holiday","london bexley"
"Leigham Court Hotel","<https://www.hotels.com/ho547650/leigham-court-hotel-streatham-united-kingdom/>","<https://www.hotels.com/de1721721/hotels-near-croydon-university-hospital-london-united-kingdom/>","hotels.com","hotels.com_323","","","","","hotel","leigham court"
"London Plus - Heathrow","<https://au.hotels.com/ho547928/london-plus-heathrow-hounslow-united-kingdom/>","<https://au.hotels.com/de1700259/accommodation-near-heathrow-terminal-5-underground-station-london-united-kingdom/>","hotels.com","hotels.com_324","","","","","","plus heathrow london"
"The Langham, London","<https://www.hotels.com/ho126786/the-langham-london-indianapolis-united-states-of-america/>","<https://www.hotels.com/de1646563/hotels-near-morris-butler-house-indianapolis-united-states-of-america/>","hotels.com","hotels.com_325","","","","","","london langham"
"Lansdowne Hotel Croydon","<https://www.hotels.com/ho369218/lansdowne-hotel-croydon-croydon-united-kingdom/>","<https://www.hotels.com/de1741684/hotels-near-lloyd-park-tram-station-london-united-kingdom/>","hotels.com","hotels.com_326","","","","","hotel","croydon lansdowne"
"Hallmark Hotel Croydon Aerodrome","<https://www.hotels.com/ho204587/hallmark-hotel-croydon-aerodrome-croydon-united-kingdom/>","<https://www.hotels.com/de1741684/hotels-near-lloyd-park-tram-station-london-united-kingdom/>","hotels.com","hotels.com_327","","","","","hotel","hallmark croydon aerodrome"
"St George's Inn Victoria","<https://www.hotels.com/ho285857/st-george-s-inn-victoria-london-united-kingdom/>","<https://www.hotels.com/de1700070/hotels-near-balham-station-london-united-kingdom/>","hotels.com","hotels.com_328","","","","","st inn","george victoria"
"St Giles London - A St Giles Hotel","<https://www.hotels.com/ho524612/st-giles-london-a-st-giles-hotel-london-united-kingdom/>","<https://www.hotels.com/de1700070/hotels-near-balham-station-london-united-kingdom/>","hotels.com","hotels.com_329","","","","","hotel st","giles london"
"Sheraton Heathrow Hotel","<https://www.hotels.com/ho105673/sheraton-heathrow-hotel-west-drayton-united-kingdom/>","<https://www.hotels.com/de1699970/hotels-near-uxbridge-underground-station-london-united-kingdom/>","hotels.com","hotels.com_33","","","","","hotel","heathrow sheraton"
"ibis London Earls Court","<https://www.hotels.com/ho129345/ibis-london-earls-court-london-united-kingdom/>","<https://www.hotels.com/de1700070/hotels-near-balham-station-london-united-kingdom/>","hotels.com","hotels.com_330","","","","","","ibis court london earls"
"Park Plaza Victoria London","<https://www.hotels.com/ho198280/park-plaza-victoria-london-london-united-kingdom/>","<https://www.hotels.com/de1700070/hotels-near-balham-station-london-united-kingdom/>","hotels.com","hotels.com_331","","","","","plaza park","victoria london"
"Paddington Green - Concept Serviced Apartments","<https://www.hotels.com/ho369432/paddington-green-concept-serviced-apartments-london-united-kingdom/>","<https://www.hotels.com/de1699982/hotels-near-finchley-central-station-london-united-kingdom/>","hotels.com","hotels.com_332","","","","","apartments","concept serviced paddington green"
"Belgrove Hotel","<https://www.hotels.com/ho315472/belgrove-hotel-london-united-kingdom/>","<https://www.hotels.com/de1699982/hotels-near-finchley-central-station-london-united-kingdom/>","hotels.com","hotels.com_333","","","","","hotel","belgrove"
"Belvedere Hotel","<https://www.hotels.com/ho285973/belvedere-hotel-london-united-kingdom/>","<https://www.hotels.com/de1714050/hotels-near-guy-s-hospital-london-united-kingdom/>","hotels.com","hotels.com_334","","","","","hotel","belvedere"
"Petersham Hotel","<https://www.hotels.com/ho606011/petersham-hotel-richmond-united-kingdom/>","<https://www.hotels.com/de1714050/hotels-near-guy-s-hospital-london-united-kingdom/>","hotels.com","hotels.com_335","","","","","hotel","petersham"
"Wardonia","<https://www.hotels.com/ho285901/wardonia-london-united-kingdom/>","<https://www.hotels.com/de1714050/hotels-near-guy-s-hospital-london-united-kingdom/>","hotels.com","hotels.com_336","","","","","","wardonia"
"The Savoy, A Fairmont Managed Hotel","<https://www.hotels.com/ho172847/the-savoy-a-fairmont-managed-hotel-london-united-kingdom/>","<https://www.hotels.com/de1714050/hotels-near-guy-s-hospital-london-united-kingdom/>","hotels.com","hotels.com_337","","","","","hotel","managed fairmont savoy"
"Citadines Barbican London","<https://www.hotels.com/ho119468/citadines-barbican-london-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_338","","","","","","barbican london citadines"
"Lancaster Gate Hotel","<https://www.hotels.com/ho231848/lancaster-gate-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_339","","","","","hotel","lancaster gate"
"Sofitel London Heathrow","<https://www.hotels.com/ho271883/sofitel-london-heathrow-west-drayton-united-kingdom/>","<https://www.hotels.com/de1699970/hotels-near-uxbridge-underground-station-london-united-kingdom/>","hotels.com","hotels.com_34","","","","","","heathrow sofitel london"
"Radisson Blu Portman Hotel","<https://www.hotels.com/ho130640/radisson-blu-portman-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_340","","","","","hotel","blu portman radisson"
"Watford Luxury Apartments","<https://www.hotels.com/ho623093/watford-luxury-apartments-watford-united-kingdom/>","<https://www.hotels.com/de1699977/hotels-near-rickmansworth-station-london-united-kingdom/>","hotels.com","hotels.com_341","","","","","apartments","luxury watford"
"Holiday Inn London - Watford Junction","<https://www.hotels.com/ho477738/holiday-inn-london-watford-junction-watford-united-kingdom/>","<https://www.hotels.com/de1699977/hotels-near-rickmansworth-station-london-united-kingdom/>","hotels.com","hotels.com_342","","","","","inn holiday","junction london watford"
"Holiday Inn Express London-Watford Junction","<https://www.hotels.com/ho279059/holiday-inn-express-london-watford-junction-watford-united-kingdom/>","<https://www.hotels.com/de1699977/hotels-near-rickmansworth-station-london-united-kingdom/>","hotels.com","hotels.com_343","","","","","inn express holiday","junction london watford"
"Ole London Hotel","<https://uk.hotels.com/ho390047/ole-london-hotel-macau-macau/>","<https://uk.hotels.com/de1685907/hotels-near-tourism-activities-centre-macau-macau/>","hotels.com","hotels.com_344","","","","","hotel","ole london"
"Park Lane Mews Hotel","<https://www.hotels.com/ho114658/park-lane-mews-hotel-london-united-kingdom/>","<https://www.hotels.com/de1731969/hotels-near-london-gipsy-hill-station-london-united-kingdom/>","hotels.com","hotels.com_345","","","","","hotel park","mews lane"
"Heston Hyde Hotel","<https://www.hotels.com/ho456581/heston-hyde-hotel-hounslow-united-kingdom/>","<https://www.hotels.com/de1731969/hotels-near-london-gipsy-hill-station-london-united-kingdom/>","hotels.com","hotels.com_346","","","","","hotel","heston hyde"
"Holiday Inn Express London Wandsworth","<https://www.hotels.com/ho274072/holiday-inn-express-london-wandsworth-london-united-kingdom/>","<https://www.hotels.com/de1731969/hotels-near-london-gipsy-hill-station-london-united-kingdom/>","hotels.com","hotels.com_347","","","","","inn express holiday","wandsworth london"
"Chiswick Rooms","<https://www.hotels.com/ho434025/chiswick-rooms-london-united-kingdom/>","<https://www.hotels.com/de546455-qu3/mid-range-hotels-hounslow-united-kingdom/>","hotels.com","hotels.com_348","","","","","","chiswick rooms"
"Chiswick Lodge Hotel","<https://www.hotels.com/ho307867/chiswick-lodge-hotel-london-united-kingdom/>","<https://www.hotels.com/de546455-qu3/mid-range-hotels-hounslow-united-kingdom/>","hotels.com","hotels.com_349","","","","","hotel lodge","chiswick"
"DoubleTree by Hilton London Kingston Upon Thames","<https://www.hotels.com/ho617195/doubletree-by-hilton-london-kingston-upon-thames-kingston-upon-thames-united-kingdom/>","<https://www.hotels.com/de546049/hotels-esher-united-kingdom/>","hotels.com","hotels.com_35","","","","","hilton","london upon thames doubletree kingston"
"Hotel Restaurant Oud London","<https://www.hotels.com/ho299025/hotel-restaurant-oud-london-zeist-netherlands/>","<https://www.hotels.com/de939057/hotels-soesterberg-netherlands/>","hotels.com","hotels.com_350","","","","","hotel","restaurant oud london"
"Crowne Plaza London - Heathrow","<https://www.hotels.com/ho160745/crowne-plaza-london-heathrow-west-drayton-united-kingdom/>","<https://www.hotels.com/de1699474/hotels-near-south-ruislip-underground-station-london-united-kingdom/>","hotels.com","hotels.com_351","","","","","crowne plaza","heathrow london"
"Fairfield Inn Corbin","<https://www.hotels.com/ho127230/fairfield-inn-corbin-corbin-united-states-of-america/>","<https://www.hotels.com/de1477058/kentucky/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=1276901>","hotels.com","hotels.com_352","","","","","inn","corbin fairfield"
"Holiday Inn Express And Suites London","<https://www.hotels.com/ho216689/holiday-inn-express-and-suites-london-london-united-states-of-america/>","<https://www.hotels.com/de1477058/kentucky/london-hotels/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&ref=1276901>","hotels.com","hotels.com_353","","","","","inn express suites holiday","london"
"London Star Hotel","<https://www.hotels.com/ho603648/london-star-hotel-london-united-kingdom/>","<https://www.hotels.com/de549499/hotels-london-united-kingdom/>","hotels.com","hotels.com_354","","","","","hotel","london star"
"Hyatt Regency London The Churchill","<https://www.hotels.com/ho132436/hyatt-regency-london-the-churchill-london-united-kingdom/>","<https://www.hotels.com/de1699535/hotels-near-wood-lane-underground-station-london-united-kingdom/>","hotels.com","hotels.com_355","","","","","","hyatt london churchill regency"
"The Cleveland","<https://www.hotels.com/ho298076/the-cleveland-london-united-kingdom/>","<https://www.hotels.com/de1699535/hotels-near-wood-lane-underground-station-london-united-kingdom/>","hotels.com","hotels.com_356","","","","","","cleveland"
"Gate House Apartments, TowerBridge","<https://www.hotels.com/ho534407/gate-house-apartments-towerbridge-london-united-kingdom/>","<https://www.hotels.com/de1699535/hotels-near-wood-lane-underground-station-london-united-kingdom/>","hotels.com","hotels.com_357","","","","","apartments house","towerbridge gate"
"MStay Golders Green","<https://www.hotels.com/ho690988/mstay-golders-green-golders-green-united-kingdom/>","<https://www.hotels.com/de1653499/hotels-near-stamford-bridge-stadium-london-united-kingdom/>","hotels.com","hotels.com_358","","","","","","golders green mstay"
"Courthouse Hotel Shoreditch","<https://www.hotels.com/ho581337/courthouse-hotel-shoreditch-london-united-kingdom/>","<https://www.hotels.com/de1653499/hotels-near-stamford-bridge-stadium-london-united-kingdom/>","hotels.com","hotels.com_359","","","","","hotel","shoreditch courthouse"
"Holiday Inn London - Kingston South","<https://www.hotels.com/ho309100/holiday-inn-london-kingston-south-surbiton-united-kingdom/>","<https://www.hotels.com/de546049/hotels-esher-united-kingdom/>","hotels.com","hotels.com_36","","","","","inn south holiday","london kingston"
"Palmers Lodge Hillspring - Hostel","<https://www.hotels.com/ho341167/palmers-lodge-hillspring-hostel-london-united-kingdom/>","<https://www.hotels.com/de1653499/hotels-near-stamford-bridge-stadium-london-united-kingdom/>","hotels.com","hotels.com_360","","","","","lodge","hostel palmers hillspring"
"London Waterloo Hostel","<https://www.hotels.com/ho351784/london-waterloo-hostel-london-united-kingdom/>","<https://www.hotels.com/de1653499/hotels-near-stamford-bridge-stadium-london-united-kingdom/>","hotels.com","hotels.com_361","","","","","","hostel london waterloo"
"Ilford Apartments","<https://www.hotels.com/ho492941/ilford-apartments-ilford-united-kingdom/>","<https://www.hotels.com/de1699518/hotels-near-gants-hill-underground-station-london-united-kingdom/>","hotels.com","hotels.com_362","","","","","apartments","ilford"
"Britannia Inn Hotel","<https://www.hotels.com/ho371432/britannia-inn-hotel-ilford-united-kingdom/>","<https://www.hotels.com/de1699518/hotels-near-gants-hill-underground-station-london-united-kingdom/>","hotels.com","hotels.com_363","","","","","hotel inn","britannia"
"London West Hollywood at Beverly Hills","<https://www.hotels.com/ho112093/london-west-hollywood-at-beverly-hills-west-hollywood-united-states-of-america/>","<https://www.hotels.com/de1448724-am527/free-wifi-hotels-beverly-hills-california/>","hotels.com","hotels.com_364","","","","","west","hollywood hills london beverly"
"ibis London Barking","<https://www.hotels.com/ho185347/ibis-london-barking-barking-united-kingdom/>","<https://www.hotels.com/de548704-st2/two-star-hotels-ilford-united-kingdom/>","hotels.com","hotels.com_365","","","","","","ibis barking london"
"Holiday Inn London - Heathrow M4,jct.4","<https://www.hotels.com/ho138746/holiday-inn-london-heathrow-m4-jct-4-west-drayton-united-kingdom/>","<https://www.hotels.com/de547196/hotels-uxbridge-united-kingdom/>","hotels.com","hotels.com_366","","","","","inn holiday","jct heathrow london"
"Ramada London South Ruislip","<https://www.hotels.com/ho249147/ramada-london-south-ruislip-ruislip-united-kingdom/>","<https://www.hotels.com/de547196/hotels-uxbridge-united-kingdom/>","hotels.com","hotels.com_367","","","","","south","ruislip london ramada"
"Euston Square Hotel","<https://www.hotels.com/ho179290/euston-square-hotel-london-united-kingdom/>","<https://www.hotels.com/de1699493/hotels-near-east-acton-underground-station-london-united-kingdom/>","hotels.com","hotels.com_368","","","","","hotel","square euston"
"Rafayel on the Left Bank","<https://www.hotels.com/ho474913/rafayel-on-the-left-bank-london-united-kingdom/>","<https://www.hotels.com/de1699493/hotels-near-east-acton-underground-station-london-united-kingdom/>","hotels.com","hotels.com_369","","","","","","rafayel left bank"
"The Rosemount Hotel","<https://www.hotels.com/ho314581/the-rosemount-hotel-hounslow-united-kingdom/>","<https://www.hotels.com/de1728993/hotels-near-feltham-railway-station-london-united-kingdom/>","hotels.com","hotels.com_37","","","","","hotel","rosemount"
"The Park City Grand Plaza Kensington","<https://www.hotels.com/ho128054/the-park-city-grand-plaza-kensington-london-united-kingdom/>","<https://www.hotels.com/de1699493/hotels-near-east-acton-underground-station-london-united-kingdom/>","hotels.com","hotels.com_370","","","","","plaza city park grand","kensington"
"Copthorne Tara Hotel London Kensington","<https://www.hotels.com/ho150368/copthorne-tara-hotel-london-kensington-london-united-kingdom/>","<https://www.hotels.com/de1732172/hotels-near-london-castle-bar-park-station-london-united-kingdom/>","hotels.com","hotels.com_371","","","","","hotel","london kensington copthorne tara"
"Best Western Plus Epping Forest","<https://www.hotels.com/ho245980/best-western-plus-epping-forest-woodford-green-united-kingdom/>","<https://www.hotels.com/de1732172/hotels-near-london-castle-bar-park-station-london-united-kingdom/>","hotels.com","hotels.com_372","","","","","best western","plus epping forest"
"Kirkdale Hotel","<https://www.hotels.com/ho363793/kirkdale-hotel-croydon-united-kingdom/>","<https://www.hotels.com/de1717459/east-croydon-station-hotels-london-united-kingdom/>","hotels.com","hotels.com_373","","","","","hotel","kirkdale"
"Holiday Inn Express Hotel & Suites Tilton - Lakes Region","<https://www.hotels.com/ho273518/holiday-inn-express-hotel-suites-tilton-lakes-region-tilton-united-states-of-america/>","<https://www.hotels.com/de1494600/hotels-new-london-new-hampshire/>","hotels.com","hotels.com_374","","","","","inn express hotel suites holiday","region tilton lakes"
"The Bailey's Hotel London","<https://www.hotels.com/ho150369/the-bailey-s-hotel-london-london-united-kingdom/>","<https://www.hotels.com/nh1696015/united-kingdom/hotels-in-soho-london/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&pskip=2>","hotels.com","hotels.com_375","","","","","hotel","london bailey"
"Park Plaza Westminster Bridge London","<https://www.hotels.com/ho335698/park-plaza-westminster-bridge-london-london-united-kingdom/>","<https://www.hotels.com/nh1696015/united-kingdom/hotels-in-soho-london/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&pskip=2>","hotels.com","hotels.com_376","","","","","plaza park","london bridge westminster"
"Islington Inn","<https://www.hotels.com/ho361418/islington-inn-london-united-kingdom/>","<https://www.hotels.com/nh1696015/united-kingdom/hotels-in-soho-london/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&pskip=2>","hotels.com","hotels.com_377","","","","","inn","islington"
"Stanley House","<https://www.hotels.com/ho285863/stanley-house-london-united-kingdom/>","<https://www.hotels.com/nh1696015/united-kingdom/hotels-in-soho-london/?rffrid=hcom.vcomredirect&pos=HCOM_US&locale=en_US&pskip=2>","hotels.com","hotels.com_378","","","","","house","stanley"
"Holiday Inn Express London Heathrow T5","<https://www.hotels.com/ho362352/holiday-inn-express-london-heathrow-t5-slough-united-kingdom/>","<https://www.hotels.com/de1766633/hotels-near-slough-sunnymeads-station-slough-united-kingdom/>","hotels.com","hotels.com_379","","","","","inn express holiday","heathrow london"
"ibis London Heathrow Airport","<https://www.hotels.com/ho177940/ibis-london-heathrow-airport-hayes-united-kingdom/>","<https://www.hotels.com/de1728993/hotels-near-feltham-railway-station-london-united-kingdom/>","hotels.com","hotels.com_38","","","","","airport","ibis heathrow london"
"London Hotel","<https://www.hotels.com/ho220367/london-hotel-milan-italy/>","<https://www.hotels.com/de1703255/hotels-near-san-donato-station-milan-italy/>","hotels.com","hotels.com_380","","","","","hotel","london"
"Holiday Inn London Brent Cross","<https://www.hotels.com/ho169976/holiday-inn-london-brent-cross-cricklewood-united-kingdom/>","<https://www.hotels.com/de544238/hotels-barnet-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_381","","","","","inn holiday","cross london brent"
"So Arch Aparthotel","<https://www.hotels.com/ho438662/so-arch-aparthotel-london-united-kingdom/>","<https://www.hotels.com/de544238/hotels-barnet-united-kingdom/?pos=HCOM_US&locale=en_US>","hotels.com","hotels.com_382","","","","","","arch aparthotel"
"Boston Manor Hotel","<https://www.hotels.com/ho189142/boston-manor-hotel-london-united-kingdom/>","<https://www.hotels.com/de547710/hotels-brentford-united-kingdom/>","hotels.com","hotels.com_383","","","","","hotel","boston manor"
